member_id,eligible_amount,eligible_amount_formatted
c4c1c1da-3f82-419e-8ba3-9ac507deb7cf,16471.34,"KES 16,471"
3759a671-e824-4dcd-82ac-b09ea836e0c6,72552.23,"KES 72,552"
dfdfecab-8312-431b-b9d2-3af4ce8ec88a,44787.04,"KES 44,787"
0cbe107f-04c9-4481-a0d2-92b99a045e4d,103433.45,"KES 103,433"
4637cc82-c590-458e-bae6-031f859670ef,24724.31,"KES 24,724"
abb4f3d9-7277-4acf-9305-3faf68e1c1b7,96928.56,"KES 96,929"
902ebe08-a4da-4c3f-930f-acfe06e62586,72403.74,"KES 72,404"
58b8df66-b34d-4c15-83a4-ebb9928f066d,98836.47,"KES 98,836"
7b13380f-aae7-4305-b961-ebbaa3fd4669,26256.18,"KES 26,256"
b01a5239-13d8-4aed-865f-06b9139d0cd9,72004.43,"KES 72,004"
efe3afb9-b52e-4e13-b592-cce07349d944,95192.12,"KES 95,192"
2be9d668-41aa-47a4-af95-df35e0c3e013,15709.05,"KES 15,709"
8680c3b2-79a1-4c16-96c6-be87581bf332,84636.84,"KES 84,637"
04d39c20-14f0-48a2-a828-ce4a88a30cd4,97606.64,"KES 97,607"
43438156-d5d5-4b6c-811a-36c9eed5e297,91419.78,"KES 91,420"
f446b1a6-9353-477b-bee9-eb7901f25b06,31198.57,"KES 31,199"
f9791c2b-1a4c-4f02-a4a8-ab3c91f9bc77,117070.25,"KES 117,070"
eb85853e-0290-4717-9f9d-bdcac5ae42f8,90751.58,"KES 90,752"
0b8b2530-b81d-48dc-a2f2-e47d0b0dc9d5,22329.53,"KES 22,330"
249b0ff6-5900-43dc-b5cd-6bfdc03f1d1b,113810.46,"KES 113,810"
480d6370-b471-444e-94b5-0bb6326c6737,100036.12,"KES 100,036"
2e9125e6-e9e9-47e9-acff-ebe0d1a598c6,87747.3,"KES 87,747"
3063eb15-474f-4316-bc79-a704e67437dd,64582.17,"KES 64,582"
82595d55-05a6-4545-a5d7-ed295734fa4d,82497.39,"KES 82,497"
8ba55406-1bb7-42cb-88be-01f359d5c481,58649.91,"KES 58,650"
42c81222-3367-4948-a44a-655e6eb91a4d,115911.64,"KES 115,912"
6fc3c6ce-7450-4dfb-96c1-9057b29dca66,10909.62,"KES 10,910"
59f70efc-eb1a-4c1c-9166-24aa415a8ba0,10589.92,"KES 10,590"
bfd2d9be-7add-4b5c-bf76-937453628bcf,68192.51,"KES 68,193"
db69236f-596a-442b-a8f3-8df53fceac01,95744.36,"KES 95,744"
498d1840-bf91-4371-99f8-335c350f6231,85996.78,"KES 85,997"
8c74a592-41c3-480b-9244-894ced44776b,46918.94,"KES 46,919"
09443641-b025-4940-94f1-3778436a5f8a,78329.8,"KES 78,330"
c927252e-d389-43b3-a0a6-80aa1fb14ee6,12912.86,"KES 12,913"
eea54c31-0c2e-4d4a-b03d-2d1d1c63bdec,41168.39,"KES 41,168"
59ca2cb2-975e-4a13-a594-98fe5a9b48fd,77754.38,"KES 77,754"
869f4d9d-7b32-4a87-b8c4-7ed1699c7f43,90583.84,"KES 90,584"
3673d35c-3ca9-4e0e-9d1b-7a1f9d1f1fc8,105994.14,"KES 105,994"
08ced9bb-f104-4e94-b845-3affcdd3211d,89274.11,"KES 89,274"
dbb6d96d-bfed-4328-8459-0f969c7de780,107073.5,"KES 107,073"
018267ff-925a-4195-be73-e3f17af276ea,82298.51,"KES 82,299"
06588f1b-7886-4378-9232-75618eddf08b,71031.56,"KES 71,032"
dee77fa5-ce91-4094-bdd4-325cc31b94fe,21446.73,"KES 21,447"
d682c2e5-63eb-452b-bb59-8ef470938f0b,107282.83,"KES 107,283"
de1639e8-ade8-4a92-814b-1d9039af548c,15010.8,"KES 15,011"
5306791c-9a0e-4b12-b758-75740ff40907,22516.6,"KES 22,517"
1225e01e-9898-474e-83b7-b6d56bc09367,23173.32,"KES 23,173"
efc7f4ef-40bc-4df9-a303-0b5161b61a70,108807.23,"KES 108,807"
86237033-4d13-4b31-b6b3-09299eadce44,107012.62,"KES 107,013"
1845c752-709b-4ff8-9553-c56de7c049a1,72775.92,"KES 72,776"
8efde179-2afa-4842-b18f-2719d0e7df79,111523.66,"KES 111,524"
b48dee23-ad22-4393-a7f0-2749a423b611,16906.12,"KES 16,906"
fdaedccc-33df-446b-89ea-6db45317a30d,10049.14,"KES 10,049"
88b65e1d-51c3-4daf-b099-6884b5f22252,90779.0,"KES 90,779"
5d0705b9-b286-4713-8e6d-b5f524f43966,24571.71,"KES 24,572"
2aae9a5f-793b-44f9-88b0-c12cb47b16ee,120141.92,"KES 120,142"
7d5f7f27-656b-443a-9934-3548c41716cc,82729.63,"KES 82,730"
21553fe4-53ad-4d08-8e90-700870ecc995,48205.78,"KES 48,206"
9809d069-85ca-453e-988d-f5710b05eb8f,75478.67,"KES 75,479"
0af89955-e285-4839-b608-cf62847bdc36,18834.3,"KES 18,834"
f2a91211-5a94-40cd-ad20-7b40228874e8,28464.96,"KES 28,465"
3c4bf696-2362-47cc-a0f1-dc12d980397c,27467.31,"KES 27,467"
c120e8da-08cf-4e05-8281-6b073c0f601c,24962.16,"KES 24,962"
fdf12ef6-85cb-4cad-a5a6-2b798db3fbb0,67739.44,"KES 67,739"
1dfa50ba-1648-45da-ac24-f4af5b4995f9,98256.89,"KES 98,257"
1398d261-38a9-4ad4-9e00-58ef0c9fd705,81515.49,"KES 81,515"
318a24ea-78c8-47ce-b3cb-4518be10ae9b,55267.16,"KES 55,267"
4e534153-81a7-49aa-930d-33db0e23432e,10946.12,"KES 10,946"
c514f56f-06e2-4d13-8d66-4b426456d179,19376.43,"KES 19,376"
e4a88e9b-0982-48b1-9fd1-8a175d90f92c,28825.11,"KES 28,825"
7902521d-aca6-478a-959e-c3c93a362204,57928.54,"KES 57,929"
fcb435cd-8ebc-480e-9f34-ddaedb747f04,101283.32,"KES 101,283"
9b45bc5e-dc54-4d96-b897-1aff7eb06d73,74748.08,"KES 74,748"
3df2cf96-0611-427d-ac9d-f7b25c93a2d3,10062.99,"KES 10,063"
ef10bc94-cf64-4a4e-a82a-0a6ed0bc629a,105808.5,"KES 105,809"
e0c55eed-6c71-45d8-9fa2-1fb62ef2376d,82114.8,"KES 82,115"
fc12c746-8e2c-4fa7-a0e1-de5cd0347f9d,22989.5,"KES 22,989"
59e0a3f1-9fe2-4c93-95e9-3a6586b3f926,80384.43,"KES 80,384"
db7fc547-090c-43d9-894f-14f804d10048,100529.2,"KES 100,529"
0bdaeb61-423d-4056-9d89-53c4b82d40a4,108276.81,"KES 108,277"
297fb920-66da-4f11-817d-5a28d076ddcb,51040.25,"KES 51,040"
4ea39d46-9518-4b1b-8358-04ac73dab6f5,39078.73,"KES 39,079"
2ce72125-7e02-4ab1-ac4a-1f8612f07609,77548.12,"KES 77,548"
0553720b-9dcb-4ed0-a6e5-73cdc19d899a,75954.23,"KES 75,954"
befa5599-4782-4dff-94b0-4f756055e065,71915.17,"KES 71,915"
da342f53-70f7-4895-a0a4-b4c58f41047a,53802.01,"KES 53,802"
066756d5-2999-4879-8f87-85cfa2cf4983,107001.07,"KES 107,001"
224a1e0f-ec9f-4e94-b2ef-59de3c90d890,93946.25,"KES 93,946"
cc38087f-a72c-49cb-bba4-e24d623cca98,75515.78,"KES 75,516"
6f0bb9f5-fba6-4408-b54a-d6751bc5ace2,105420.18,"KES 105,420"
d747d3a6-c60a-44d2-91a6-ac925beef2df,89107.3,"KES 89,107"
968d796c-d4ae-454a-9850-de32552c79b0,101342.64,"KES 101,343"
0cb8ff71-3b13-4b4a-ba44-e951abea06b3,82790.52,"KES 82,791"
30c59ed2-e77c-4929-a717-90d6d27d97d4,115217.3,"KES 115,217"
ce38fc50-11c6-4efe-8336-801b390ead40,10069.93,"KES 10,070"
97ba7890-994f-43c6-8be6-2c6eb9b2fea4,111557.36,"KES 111,557"
697a1d37-90b3-46a0-85d6-fad47fb87ee2,56246.15,"KES 56,246"
99d4ccf5-6d56-4902-bad7-57b60ce9e314,33184.99,"KES 33,185"
a6944980-f905-4120-ba9c-b69bb069a9b6,86394.24,"KES 86,394"
bb8f50fb-9d4e-482c-a227-04c3d62f9cda,16165.08,"KES 16,165"
2c4ee2c0-6efc-4897-b98e-8176c4327314,63527.84,"KES 63,528"
404021dd-04f1-425a-973d-0a896b313c49,62375.07,"KES 62,375"
e0658a30-6a93-4a40-bcb9-5a788b1b677b,86967.16,"KES 86,967"
28c080a7-01d5-47d7-a526-e1ec765263ae,10788.84,"KES 10,789"
fe8c13e6-cd3b-4339-8abc-b27af13d42e6,113125.29,"KES 113,125"
a8b3194c-9767-43fe-90eb-47891d6eecff,15596.38,"KES 15,596"
9682751a-7c1a-461d-998e-e235953a478d,72957.91,"KES 72,958"
73e25980-50c0-48b3-9719-f804602629b1,23786.68,"KES 23,787"
05902839-b934-4afd-be7b-ca01b40619b3,77158.46,"KES 77,158"
699652b6-816d-4152-8f07-40f072b943f3,102788.22,"KES 102,788"
e4530d88-68a2-444c-8a90-5b04714401b1,13203.04,"KES 13,203"
ac373775-b7e6-47a3-b33d-9ff8a03835da,44205.8,"KES 44,206"
51f2e68c-4373-42ec-b906-e2f7732b02be,81420.25,"KES 81,420"
2b5ab731-8afc-4e8b-a41a-225b80327c59,43845.36,"KES 43,845"
aa7fd32b-628a-47a0-a4e2-97e99e620572,51380.99,"KES 51,381"
76719804-d364-4041-9c4d-42af9f15614b,101098.21,"KES 101,098"
40659617-21ca-45f2-85bb-a3c7ba04c537,85726.89,"KES 85,727"
adad162b-c811-4235-a92a-8f9450190b87,78994.77,"KES 78,995"
153960dd-bfaf-4796-8c9c-25f5d9d506e1,94748.36,"KES 94,748"
30b685ea-935a-45a9-b409-4bcaec0c1378,17425.8,"KES 17,426"
399d6068-b51b-4a33-b07c-7fd5d69f12b3,34043.02,"KES 34,043"
24eda88e-4a16-4456-8715-951005520036,109838.91,"KES 109,839"
0736c199-adcd-4323-a3fa-a85e61878831,118424.18,"KES 118,424"
67f2e045-dd22-4362-814f-514af2943852,21916.92,"KES 21,917"
8be7755f-243e-4291-b009-f0798dcf74fe,47241.16,"KES 47,241"
f1dabca4-41c0-4a0b-a7ab-711e3f7c39d8,22487.07,"KES 22,487"
137a4dc7-0f61-42c4-a6e2-607c678507b2,78416.13,"KES 78,416"
2b9f4d65-6d79-4d36-b3ba-1b8c0a942aa3,61165.41,"KES 61,165"
978b8e67-2a5c-43a4-9f81-e617de0cb711,84466.86,"KES 84,467"
d4ce2cd5-0231-404d-993c-2287762bb9da,95340.71,"KES 95,341"
984c6e11-d066-40c0-81f3-0d060ab630c0,24143.69,"KES 24,144"
ebd090d1-0e64-4d6d-bd8b-1c9bce4cd8cd,18667.8,"KES 18,668"
67bf844f-0893-4f03-8013-a62f61c1e9d1,10068.56,"KES 10,069"
58efcd19-e506-441f-adc9-0bc41b6ff1a6,79696.65,"KES 79,697"
92eef6f9-7bb5-4033-afc0-0a8b1928019b,80890.26,"KES 80,890"
e915cf2c-e3f2-478a-8e6c-386bfed81f91,22353.63,"KES 22,354"
b4d207e5-f167-46f1-82cc-c9822d4ff9b9,72192.03,"KES 72,192"
c3fc745d-97cf-4c7f-92c8-11e65273c4cb,79518.43,"KES 79,518"
959542f8-1bfd-46b5-8f27-b06ea6e043dc,29715.17,"KES 29,715"
5d88e47e-a78c-473b-b7e6-8c1db581e953,28191.43,"KES 28,191"
fdbc20ff-ee9c-49b0-8727-f6406e23421a,26038.28,"KES 26,038"
3958f461-6aaf-4b25-8bc6-8e4ff063f886,35134.59,"KES 35,135"
411bc82c-5a41-4e16-977f-20296ce39798,24999.72,"KES 25,000"
1cf38908-8ae8-4add-ac4d-823f3ea97b71,21812.96,"KES 21,813"
302e19bd-7b61-4031-a60b-b2a770adbf78,95202.35,"KES 95,202"
eb2eaa6c-7577-4fc6-ba90-d3b38b76739a,75938.6,"KES 75,939"
701ae3dd-c041-4bd7-8022-b8634af9df57,96233.64,"KES 96,234"
55f6d7fe-d8db-4d6f-8400-a340cdfe83c1,37670.83,"KES 37,671"
badcb495-57b0-4f78-bef9-2c52a2bd4e56,77218.98,"KES 77,219"
e360c116-e10f-4125-baeb-d3940391a848,29101.09,"KES 29,101"
e95b7881-3806-4ff0-a29e-44fbd274ee4a,10009.9,"KES 10,010"
b26320f8-010b-425c-8b88-1166d871c7ae,18656.01,"KES 18,656"
4f67ac20-444a-4e8c-ad41-ca047ac6b922,26430.64,"KES 26,431"
1750b976-4fa3-4e5b-ba91-4002f162b0c7,96074.83,"KES 96,075"
e4f83742-7200-475a-be08-16f98ea8454f,54951.98,"KES 54,952"
4e695a04-8ea0-4afb-93ab-9d6989cd3b1f,92403.88,"KES 92,404"
f2e4bed2-3100-4f6a-8240-11b9ed0f064e,29708.08,"KES 29,708"
a16e2164-640d-40c4-82f1-1b6e25a1a926,16735.2,"KES 16,735"
f1c19b02-881f-459e-bcf7-85df716428e1,10104.27,"KES 10,104"
231b7bac-1d74-4e90-aa87-aceea93cd6dc,91974.47,"KES 91,974"
9d9dfa01-7a3f-4cc7-92a8-85d211c8ee75,50992.54,"KES 50,993"
a6cde5bb-1c08-4373-92bd-7d21cd12eb5e,82744.63,"KES 82,745"
e146b9e2-1808-40d1-832a-97d7347a6c4d,10128.49,"KES 10,128"
a424a38c-49c8-4660-8949-30b9da96d770,66649.27,"KES 66,649"
1ea228ec-6a3f-4c15-9a68-34c356e81584,94373.71,"KES 94,374"
17f37dde-3a1f-4326-aa28-2e6fc50194a1,10147.3,"KES 10,147"
2b98e6e7-577a-4064-8273-583a14fec238,96577.97,"KES 96,578"
6fe4dac5-9259-4d54-ba60-eadf39ec59c5,26820.71,"KES 26,821"
0a6eadf6-a2f8-4fef-9a96-a0e9a7356ad2,18631.38,"KES 18,631"
87d4f1bc-74f2-4e8c-b532-3a67e6eb7233,25860.61,"KES 25,861"
06dfa055-7ce9-4f88-8e55-87c8efd4f151,103221.97,"KES 103,222"
7b887269-1874-42a7-84e2-5b22fa41d44f,101705.57,"KES 101,706"
fc64ecbb-b6b2-4c9f-b605-70afb561689b,14723.95,"KES 14,724"
30083838-514d-4b65-bc50-6d8511573998,97409.87,"KES 97,410"
83cfba84-0277-401a-bec4-5f8504cf78e1,22423.14,"KES 22,423"
4f8f26ed-b009-4060-b6b8-e8a18ab669fa,13886.26,"KES 13,886"
5fc68934-d501-4c32-8976-19bbda5ac209,58932.25,"KES 58,932"
3c918d31-f635-46fe-b959-c4bbb652c828,12637.97,"KES 12,638"
132c28d5-10ad-4eb0-9c03-e1d5343560a3,76989.56,"KES 76,990"
469c07c0-c636-41df-b8f9-cbfdaefdd526,20840.71,"KES 20,841"
cfa36ec8-0955-4aca-916c-56e1ecef0135,93985.22,"KES 93,985"
b8a2ed3b-d55f-4f84-bba9-1c35d34d2360,100283.14,"KES 100,283"
1f14a79c-f943-41a7-8c5a-f922a4811cea,27595.72,"KES 27,596"
3d04824a-78d3-462a-bd7c-88414d47826d,76577.32,"KES 76,577"
182c4767-0024-44f4-81fc-8b46073c0eaf,102541.51,"KES 102,542"
e462105a-eb50-4b95-9206-3e67d301ce40,97786.67,"KES 97,787"
4c6c186d-228e-4c52-8208-051e7ea9ec9f,93494.92,"KES 93,495"
bb4d20b9-0673-4075-8281-db7c46835724,92578.82,"KES 92,579"
a1b0682c-3413-4371-9ccd-1922e21efed5,90863.98,"KES 90,864"
7d8167d1-f6ac-4eb2-8bc0-0f0852d10a00,82181.44,"KES 82,181"
7adade5f-4fbc-4748-832c-de84e2a7f4ec,14363.83,"KES 14,364"
e79ded9a-cfc4-4694-86c2-86178f9eefd0,61230.26,"KES 61,230"
fad4a54f-2d83-4489-a1eb-fba9da3443e7,66604.45,"KES 66,604"
17245624-cf18-4d7a-89f0-72690e92b333,18090.11,"KES 18,090"
38a15abe-7aca-4061-9e69-5dd8cceb9145,29167.3,"KES 29,167"
a7adb198-2246-4a70-8ae0-cae776873321,46996.89,"KES 46,997"
d74c60ed-ac37-4897-82ea-9827d194d2de,25772.83,"KES 25,773"
4b3855ae-8fcc-4b6b-b81f-13c9e7ba25c9,118118.69,"KES 118,119"
91d1e0a0-d026-406c-9ebd-0eb77aadb07c,51296.39,"KES 51,296"
ad0cd324-05da-475b-82fa-f15d7237d70a,90504.3,"KES 90,504"
c570137b-1d28-4806-89a7-5acbac6f3759,20547.92,"KES 20,548"
c7545918-375a-44bc-976b-bd707171693f,23001.58,"KES 23,002"
be00242e-26d5-4aa5-9389-4c658c733788,65396.29,"KES 65,396"
5210b409-b400-4d18-8896-f7d8ab32d4d6,15069.47,"KES 15,069"
a4d377f9-61b6-4ead-b173-5fcfa742473e,107514.07,"KES 107,514"
8a45549c-c84a-4eb5-82c0-adfec2d85d6c,10223.5,"KES 10,224"
a035ded6-4c99-4c1a-85be-b8f1c3b85d2b,13359.2,"KES 13,359"
9cdb2266-b097-456e-acf9-cf156c366226,72325.64,"KES 72,326"
8d855806-6784-4c71-b147-5212262ba72b,92087.97,"KES 92,088"
fddd8468-3f82-43ad-9513-9a107b527618,52528.44,"KES 52,528"
6c0a6ad6-da8f-4279-8529-f3ba125379a8,20296.63,"KES 20,297"
1df746e5-625f-4b91-8ed2-ed5ac8289e45,77955.06,"KES 77,955"
7c5887a0-129e-4752-9140-f35d45a552d2,77728.88,"KES 77,729"
e3634340-93e5-4c47-9133-8191bc4062d3,20880.48,"KES 20,880"
82936ea3-09b5-4b49-a0ed-c275eb3647e4,22832.7,"KES 22,833"
0cb1859b-c1cf-4377-bfff-667e31a3082a,38016.19,"KES 38,016"
a8372e25-7f5f-4e52-9f0a-ee205f035162,69097.62,"KES 69,098"
08c0ca4a-5cf5-4fa3-8159-8374a25f24d3,78523.37,"KES 78,523"
29cbf9a0-69a1-41e2-bdf6-a60f20cc7f6a,94345.04,"KES 94,345"
3b90488c-ae07-4b45-8500-0034e922ed06,100236.02,"KES 100,236"
5f5a39e0-29e7-49c7-ab14-f389f397d95c,22113.48,"KES 22,113"
0429ac41-03f7-459c-bb6a-7a6acf19f029,94854.12,"KES 94,854"
726215b8-7816-4385-8c7a-fd12aabec5b7,120602.39,"KES 120,602"
2462f873-df9e-47ad-8166-d73ca279f6fb,13951.5,"KES 13,952"
f72dce11-e742-401f-b67e-f017f3d39941,91561.49,"KES 91,561"
d9114620-828d-4e56-ab07-77a5e0dd9fd7,105814.9,"KES 105,815"
aaabaede-de01-4eed-a24a-e044c12ca89f,60249.17,"KES 60,249"
4e9da820-9127-4cc6-becc-857bc8674528,90670.81,"KES 90,671"
94af27d0-6eb1-453d-85b1-dd84478e0e90,50057.68,"KES 50,058"
b0af9455-6303-4237-ad41-8ef96d1e2cbc,98278.17,"KES 98,278"
4531fd97-b507-44ee-8d4a-056e8ad94d5a,104421.41,"KES 104,421"
50ae0753-10d9-474e-a32b-e0995294c3e1,115337.56,"KES 115,338"
fc062c20-c34f-4ed8-85ed-f566c25381bb,17310.08,"KES 17,310"
df932beb-734f-467f-844a-e4e418994acf,118998.83,"KES 118,999"
1417868d-b85b-42a2-96b3-2ca736a55882,96619.02,"KES 96,619"
1a2a525a-583f-4aa9-b0e4-1ad66af98339,11602.28,"KES 11,602"
30e73066-df22-4a01-9f33-cab328036895,23171.21,"KES 23,171"
3503acd6-915e-4210-abfb-60131ecee9c2,19239.9,"KES 19,240"
1d79059a-2717-47e1-88aa-25d6e4d1edca,16297.99,"KES 16,298"
74d7e5eb-1c81-482e-97c9-39e3e81d145c,81696.29,"KES 81,696"
67c37dd8-35ef-4009-8ce2-e4118284ecfb,10056.98,"KES 10,057"
02a23a0b-79c7-41f9-a860-37171f2f3855,14455.82,"KES 14,456"
86682203-5301-458f-a09c-54518a59d963,26323.64,"KES 26,324"
5bfe3639-bb00-4f23-bdfd-d84260e9928c,80597.06,"KES 80,597"
5456febc-bb01-40ad-8b6d-522310824490,22168.34,"KES 22,168"
385ffa0d-7004-4d5b-b503-f2ef50acdb4d,10148.79,"KES 10,149"
a7043ad5-cf2d-4ffb-9fcd-92f9f775f156,11589.62,"KES 11,590"
5d1ecb07-6536-4a9b-9547-be5e3f7d5f5b,19629.38,"KES 19,629"
ddcc29bc-41bd-4146-9cd8-102d19f41a35,10078.58,"KES 10,079"
bb9ad464-1696-4499-bca0-9ae23ca4c90c,30221.22,"KES 30,221"
72531326-b304-41b4-81c1-495b5514ace4,96340.89,"KES 96,341"
6aa024d8-ba37-4996-93ea-20d7bdc5406b,97228.17,"KES 97,228"
462f3e44-0e12-4027-9fcb-742d7d36331d,51430.03,"KES 51,430"
9ba172fe-2a65-44a1-8b62-1aaa10d9aa32,13566.9,"KES 13,567"
9fe3f05d-6c5c-40ea-a3c6-2fe6b6a03008,81216.02,"KES 81,216"
0e4815b8-1301-4749-b7a4-3b203a1ccaeb,94485.75,"KES 94,486"
9e0c8808-5ff9-4c85-8646-c1d2a3312370,67421.03,"KES 67,421"
56b54440-cdf1-4760-94b8-4a05caeca120,58276.52,"KES 58,277"
b8eab745-fac6-44af-948a-edd4598e7ea7,46864.8,"KES 46,865"
36080d37-937f-46e4-814f-6a73f4c9eb82,89573.65,"KES 89,574"
651ef377-817c-427b-bb14-a89027e5e9ac,10047.49,"KES 10,047"
5e340b6d-d3d9-4ed2-a6da-c9e0a98896b1,117859.56,"KES 117,860"
191b7feb-086e-4c96-97b3-b9973a75aaed,38813.18,"KES 38,813"
055b5566-70e5-45fa-b4a2-2172872192da,10414.77,"KES 10,415"
e5acdae7-939a-4734-b4cc-91687779d187,107477.81,"KES 107,478"
9f7b8521-d21d-4270-a275-405efa4c8d2d,102539.15,"KES 102,539"
b1fc010c-1b48-4cd2-a1f5-a8f3415d0749,51755.78,"KES 51,756"
00957140-b633-46c4-8c8c-563dbb334968,103658.34,"KES 103,658"
2aa8df5a-9db3-4176-bb1e-459255a98d99,115555.15,"KES 115,555"
50084cd0-d0a3-4170-8af0-84419d937b56,111591.83,"KES 111,592"
a6f1743d-a9ab-43d5-9868-ae1c6f5fea9e,78413.7,"KES 78,414"
59b121c8-9df0-4633-82a9-2f67cbd536da,10857.45,"KES 10,857"
f24c8293-7739-4c01-9984-31323fdd307f,109609.79,"KES 109,610"
a9b9bfc6-1bf0-4d52-b380-42599fcd931f,79266.05,"KES 79,266"
eb290dba-fc2e-4a74-93ef-a963d2ab64d0,21900.96,"KES 21,901"
d6af28a2-62a8-45be-87a0-f4c7e3c01d07,51428.45,"KES 51,428"
f7b59e82-c377-41b3-a7c4-f76c26329c5b,79381.03,"KES 79,381"
57a35599-a86c-4e4a-9fa9-814012a11c29,39673.72,"KES 39,674"
9a8958ce-665a-4927-830a-7df8c07f2210,114269.42,"KES 114,269"
3e753059-d410-45d8-978e-64a956afde9f,109321.59,"KES 109,322"
b88e4aa1-95e8-4f5e-ac86-18566c33e1e7,94388.01,"KES 94,388"
327e4594-b436-4335-b596-334c549351ee,87526.8,"KES 87,527"
19b4b4d2-399d-4a3a-99a9-30e71197beed,13750.31,"KES 13,750"
25369554-2211-48e1-a823-748ea0aae3e8,121440.91,"KES 121,441"
0f9ff328-edae-4cc1-83ca-2bb26ea766b1,107211.98,"KES 107,212"
d3db1098-a00c-4594-a58b-8e2a180032fc,21674.23,"KES 21,674"
ef31fbf4-4d76-4ce2-97bc-8301c2c8249e,61887.24,"KES 61,887"
25c72ec1-e8af-4f61-bb89-8de4f0e60374,118890.85,"KES 118,891"
a471ddf9-2e6e-4395-b19b-9c42e4f0f4e7,22549.35,"KES 22,549"
8fe22bbd-36ca-4998-884e-db2ef01a3fa5,115519.64,"KES 115,520"
ee529081-7c58-4eb7-8fbb-90da0c927556,23186.78,"KES 23,187"
c6b1ac8d-66a2-4f67-aae2-4d6f0afebefe,118389.54,"KES 118,390"
a0995c41-bcfd-4b71-915d-daf3d0d10866,89380.2,"KES 89,380"
cb951056-d1c8-4d31-beef-7bd35dd8f108,12693.66,"KES 12,694"
260d5d8e-bb33-4030-b9f3-c046edd4dd17,26525.34,"KES 26,525"
a02abf7f-d194-43e7-9a80-d54d00e2215d,25742.08,"KES 25,742"
6e0871ad-1885-4ab4-a99d-0373b3c15ded,115996.95,"KES 115,997"
e04745c3-e2bd-427c-acb7-81c3d92ecab7,31497.46,"KES 31,497"
8053283e-8925-4822-898f-43dcca4aeb93,80597.36,"KES 80,597"
71318cb0-5a79-4f5f-94f8-43d67e2a501f,50322.29,"KES 50,322"
c9389183-856d-44e5-bd99-5072c3c66a8a,17182.71,"KES 17,183"
7f829d96-1dd8-42d1-940f-fd3e657e5407,77800.73,"KES 77,801"
1f60abbe-2a86-4ef7-9495-45004c99856c,28467.68,"KES 28,468"
4f9801fb-8ce2-42cc-a017-d77180905e41,44960.0,"KES 44,960"
7fb2ea23-04b3-43a2-9ba2-bc6258fadad2,84820.94,"KES 84,821"
5bf1c1e3-87e1-4643-b76a-f17d72c25cf8,95124.99,"KES 95,125"
75b03911-359d-460a-9725-32f46cb1e1a1,50977.53,"KES 50,978"
b29b3a70-6eba-4e95-bbe9-de8ac8daabaa,30763.55,"KES 30,764"
2a8124f2-153d-41ff-b5ed-386afa128e22,101620.11,"KES 101,620"
7e2480ad-a398-476b-945d-dd98d2e7362f,85081.57,"KES 85,082"
855e0e76-05bc-41a0-a9a5-ed192f37f6c9,64327.67,"KES 64,328"
8c255a11-0e6c-4453-98be-7c50bf24162e,117844.46,"KES 117,844"
5f089ebb-e6d2-4003-8d91-f5ef4abaffb6,89988.29,"KES 89,988"
7432204f-fdf2-4a52-bad3-27c23fb52b70,75204.61,"KES 75,205"
b02e2a06-a60a-4d91-a368-c0c829db8226,68653.43,"KES 68,653"
ae13393e-2f91-4e97-97a2-0aecbf8cb167,49406.04,"KES 49,406"
f38ba60a-026d-4afb-80ee-258bd9977747,15124.81,"KES 15,125"
92aa184d-b666-4683-81ab-ca5801f60ad0,24215.92,"KES 24,216"
716a84b9-8312-486d-bbc1-d494128341a0,94037.97,"KES 94,038"
c8ee055e-a5cc-4fa4-9c15-d5df965af27b,18329.43,"KES 18,329"
3cafaaa9-01fb-41b7-a7d8-86a0a2365f54,14091.34,"KES 14,091"
32fd9df8-a3f6-4596-8561-264fc5fea4e4,14153.43,"KES 14,153"
171b2f5c-c1ff-41e4-a028-e0e691850981,13783.25,"KES 13,783"
adaa8057-7102-4393-8768-b7c62027712f,38197.86,"KES 38,198"
d17174f1-7844-478b-8e50-5be58854edb7,32539.63,"KES 32,540"
b54cc0a5-126d-44b1-b4ed-79edd1389dca,40112.48,"KES 40,112"
5d4b6ef3-0632-4c92-bca0-b3f5d9714b83,88494.14,"KES 88,494"
4bef862d-8c41-4b4b-a377-1ef2c08fa633,71980.83,"KES 71,981"
689c5eae-f6c7-4946-b4ee-256545bc3cfb,71684.71,"KES 71,685"
60018b20-40a8-4c53-82e3-002ee639646c,91983.02,"KES 91,983"
d93fa3db-e988-4cc2-bdb2-f4ca93bb7c36,20997.06,"KES 20,997"
eedb42b3-6f70-4da6-b32d-fa1fc3dfb498,13781.94,"KES 13,782"
8dd88f7a-99f6-43b7-81b5-d051b298d55e,16942.29,"KES 16,942"
9bbc8c16-bc98-4366-9024-94c8ef5b7e76,77649.3,"KES 77,649"
d6835ec7-2acb-407b-8d0c-454773dbcd5b,79175.23,"KES 79,175"
16e943f8-5857-498a-8faf-aca48d71de77,110390.21,"KES 110,390"
36e74d06-3ba9-4fc7-846a-28926028da58,69295.58,"KES 69,296"
2589d6fc-1a5f-4308-9401-d643cd6fc702,11919.2,"KES 11,919"
ecf0d9cb-4aa5-489b-b21b-7a2b01c9126c,92191.98,"KES 92,192"
906a0d07-cb97-477b-b0e2-b0a31923167f,79092.68,"KES 79,093"
24bb8acd-fe6c-4b26-b980-2caa7e5ba2a1,61499.17,"KES 61,499"
