id,member_id,group_id,amount,interestRate,startDate,dueDate,status,outstandingBalance,approvedBy_member_id,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
a880d2b5-98dc-4a01-8e47-2cafab6c7ec1,d69bc5f2-db32-4828-ad26-7547b77c9083,grp_022,30000,16.0,2023-03-16,2024-09-06,Repaid,0.0,d69bc5f2-db32-4828-ad26-7547b77c9083,system,system,2023-03-16 00:00:00,2023-03-16 00:00:00,tenant_001
50d8a1be-a857-4882-88a1-6464bce04d4f,6e406188-dfc5-4640-92e8-a87b64bee9a9,grp_037,40000,14.0,2026-02-06,2026-08-05,Repaid,0.0,6e406188-dfc5-4640-92e8-a87b64bee9a9,system,system,2026-02-06 00:00:00,2026-02-06 00:00:00,tenant_001
23afd2c5-45aa-447c-af9a-8a1dd8af8e6c,82bd8b40-0ca9-4d9e-8757-64e9939e89b3,grp_027,25000,10.0,2023-07-21,2024-01-17,Active,16666.67,82bd8b40-0ca9-4d9e-8757-64e9939e89b3,system,system,2023-07-21 00:00:00,2023-07-21 00:00:00,tenant_001
6affcfd8-9bd9-4438-9879-f35a1dc1db3d,82bd8b40-0ca9-4d9e-8757-64e9939e89b3,grp_027,50000,10.0,2025-07-01,2028-06-15,Repaid,0.0,82bd8b40-0ca9-4d9e-8757-64e9939e89b3,system,system,2025-07-01 00:00:00,2025-07-01 00:00:00,tenant_001
21526f1d-8f04-4243-9f65-ad0caf730554,82298e35-8afd-46b9-86cc-352d1be888ef,grp_028,25000,10.0,2022-02-04,2023-07-29,Repaid,0.0,82298e35-8afd-46b9-86cc-352d1be888ef,system,system,2022-02-04 00:00:00,2022-02-04 00:00:00,tenant_001
35de8fe3-4073-45f8-93aa-2deadc07fb18,82298e35-8afd-46b9-86cc-352d1be888ef,grp_028,5000,16.0,2020-11-05,2021-10-31,Repaid,0.0,82298e35-8afd-46b9-86cc-352d1be888ef,system,system,2020-11-05 00:00:00,2020-11-05 00:00:00,tenant_001
de3a601c-9783-4106-b028-0290562cc5cf,82298e35-8afd-46b9-86cc-352d1be888ef,grp_028,25000,12.0,2021-11-18,2023-05-12,Repaid,0.0,82298e35-8afd-46b9-86cc-352d1be888ef,system,system,2021-11-18 00:00:00,2021-11-18 00:00:00,tenant_001
69be9596-70e3-459c-9f8e-d244e6af15ea,82298e35-8afd-46b9-86cc-352d1be888ef,grp_028,50000,12.0,2022-04-02,2022-09-29,Repaid,0.0,82298e35-8afd-46b9-86cc-352d1be888ef,system,system,2022-04-02 00:00:00,2022-04-02 00:00:00,tenant_001
5a2476f5-b695-4595-870f-77f482131bbc,223233a3-d468-4898-bb4d-1ddc0197b26c,grp_029,60000,14.0,2025-04-11,2027-04-01,Repaid,0.0,223233a3-d468-4898-bb4d-1ddc0197b26c,system,system,2025-04-11 00:00:00,2025-04-11 00:00:00,tenant_001
a942b5a7-1783-4768-a402-55ff25b4763c,e9f0623f-2dc3-4dba-969c-fbbe2d53a4f0,grp_025,20000,16.0,2022-11-11,2024-10-31,Repaid,0.0,e9f0623f-2dc3-4dba-969c-fbbe2d53a4f0,system,system,2022-11-11 00:00:00,2022-11-11 00:00:00,tenant_001
1a03641b-841a-45cb-95a1-9867aa7927c7,92d3920a-0bfe-4609-9556-86c525771ea0,grp_032,5000,12.0,2025-05-24,2027-05-14,Repaid,0.0,92d3920a-0bfe-4609-9556-86c525771ea0,system,system,2025-05-24 00:00:00,2025-05-24 00:00:00,tenant_001
5823a98c-0609-4978-be09-3766dab5195b,92d3920a-0bfe-4609-9556-86c525771ea0,grp_032,20000,14.0,2025-11-16,2026-11-11,Overdue,9793.04,92d3920a-0bfe-4609-9556-86c525771ea0,system,system,2025-11-16 00:00:00,2025-11-16 00:00:00,tenant_001
6c194e38-2e25-4ab4-b5c2-6b90e66d745f,92d3920a-0bfe-4609-9556-86c525771ea0,grp_032,20000,12.0,2025-03-11,2027-03-01,Repaid,0.0,92d3920a-0bfe-4609-9556-86c525771ea0,system,system,2025-03-11 00:00:00,2025-03-11 00:00:00,tenant_001
05f29333-e841-4219-b44d-01de41cc7723,1e2fc586-de06-496c-8862-7e1b974051bf,grp_009,5000,10.0,2022-03-07,2025-02-19,Repaid,0.0,1e2fc586-de06-496c-8862-7e1b974051bf,system,system,2022-03-07 00:00:00,2022-03-07 00:00:00,tenant_001
20b2c05b-818c-4ca6-8848-621e51c9b722,1e2fc586-de06-496c-8862-7e1b974051bf,grp_009,10000,10.0,2022-05-05,2024-04-24,Repaid,0.0,1e2fc586-de06-496c-8862-7e1b974051bf,system,system,2022-05-05 00:00:00,2022-05-05 00:00:00,tenant_001
65481fe0-5abd-4268-a5de-fca636880e24,942a2859-6016-4281-9968-9bf950a66942,grp_019,5000,10.0,2024-09-04,2026-02-26,Repaid,0.0,942a2859-6016-4281-9968-9bf950a66942,system,system,2024-09-04 00:00:00,2024-09-04 00:00:00,tenant_001
aedc295c-6d1d-418b-bd10-06cf10e1c4e6,942a2859-6016-4281-9968-9bf950a66942,grp_019,60000,14.0,2024-03-05,2025-02-28,Defaulted,48143.46,942a2859-6016-4281-9968-9bf950a66942,system,system,2024-03-05 00:00:00,2024-03-05 00:00:00,tenant_001
e59375d6-156b-43a5-b9da-959693616112,80fcff2e-76c7-482b-93f5-579c3de393ef,grp_029,5000,12.0,2025-09-05,2026-08-31,Repaid,0.0,80fcff2e-76c7-482b-93f5-579c3de393ef,system,system,2025-09-05 00:00:00,2025-09-05 00:00:00,tenant_001
17ff420e-1eb2-4531-9a26-34d4d396c87b,ea012f4c-eae6-4382-8ef1-5a92a29aa7f6,grp_022,25000,14.0,2024-09-05,2025-08-31,Repaid,0.0,ea012f4c-eae6-4382-8ef1-5a92a29aa7f6,system,system,2024-09-05 00:00:00,2024-09-05 00:00:00,tenant_001
8e006aeb-ab70-4593-acd8-bc5b03219aad,ea012f4c-eae6-4382-8ef1-5a92a29aa7f6,grp_022,10000,16.0,2024-10-15,2027-09-30,Active,9166.67,ea012f4c-eae6-4382-8ef1-5a92a29aa7f6,system,system,2024-10-15 00:00:00,2024-10-15 00:00:00,tenant_001
817b1662-a8f5-46a2-8155-088e4f1a4824,7da5549c-cac1-4b9c-bc99-5467bd456b18,grp_009,10000,14.0,2023-05-11,2025-04-30,Repaid,0.0,7da5549c-cac1-4b9c-bc99-5467bd456b18,system,system,2023-05-11 00:00:00,2023-05-11 00:00:00,tenant_001
81046598-efa3-48f7-9e7b-4cf02c41cbef,631cde16-6cf1-4fb1-a69a-c972328c7b99,grp_006,20000,14.0,2025-10-10,2027-09-30,Repaid,0.0,631cde16-6cf1-4fb1-a69a-c972328c7b99,system,system,2025-10-10 00:00:00,2025-10-10 00:00:00,tenant_001
94108466-3079-439c-af7f-61c535d6cc1e,dc8aa144-8ef4-4902-b157-e4393ea69323,grp_036,40000,12.0,2023-03-23,2025-03-12,Repaid,0.0,dc8aa144-8ef4-4902-b157-e4393ea69323,system,system,2023-03-23 00:00:00,2023-03-23 00:00:00,tenant_001
2cb2c5e9-4121-4297-a979-8e6b2717f6ef,a9d49072-5508-4e68-befb-84bd4acfd70d,grp_037,20000,12.0,2025-05-12,2026-05-07,Repaid,0.0,a9d49072-5508-4e68-befb-84bd4acfd70d,system,system,2025-05-12 00:00:00,2025-05-12 00:00:00,tenant_001
b16e830f-08a1-47b3-9147-c18cbad5a2a6,a5b9af70-1931-4331-80a1-88e5e2c0f998,grp_027,10000,14.0,2023-12-27,2026-12-11,Repaid,0.0,a5b9af70-1931-4331-80a1-88e5e2c0f998,system,system,2023-12-27 00:00:00,2023-12-27 00:00:00,tenant_001
be77797b-fed0-424f-8662-40b67287ef2e,a5b9af70-1931-4331-80a1-88e5e2c0f998,grp_027,50000,14.0,2023-06-23,2023-12-20,Repaid,0.0,a5b9af70-1931-4331-80a1-88e5e2c0f998,system,system,2023-06-23 00:00:00,2023-06-23 00:00:00,tenant_001
6962d70b-041f-4480-846f-da3ca3b8ee3e,a5b9af70-1931-4331-80a1-88e5e2c0f998,grp_027,20000,14.0,2024-06-10,2025-06-05,Repaid,0.0,a5b9af70-1931-4331-80a1-88e5e2c0f998,system,system,2024-06-10 00:00:00,2024-06-10 00:00:00,tenant_001
7ea62e42-1304-44f7-bce0-4e1994c3dc33,1d98012c-89d2-44bf-80c2-667622276691,grp_044,60000,14.0,2023-11-15,2024-05-13,Repaid,0.0,1d98012c-89d2-44bf-80c2-667622276691,system,system,2023-11-15 00:00:00,2023-11-15 00:00:00,tenant_001
3b9438b5-bb3c-4e38-b2f3-6a230f4ec96b,b3c84f88-1ab1-4480-9fc2-57bfbfce4c9b,grp_001,50000,14.0,2022-09-04,2023-08-30,Active,33333.33,b3c84f88-1ab1-4480-9fc2-57bfbfce4c9b,system,system,2022-09-04 00:00:00,2022-09-04 00:00:00,tenant_001
c1c5f98b-63e1-42a1-80f7-6b45cfdd26d6,b3c84f88-1ab1-4480-9fc2-57bfbfce4c9b,grp_001,50000,16.0,2022-05-20,2025-05-04,Repaid,0.0,b3c84f88-1ab1-4480-9fc2-57bfbfce4c9b,system,system,2022-05-20 00:00:00,2022-05-20 00:00:00,tenant_001
a5d545f4-3f55-486a-8f07-99bc37e8705d,1728699d-b1f0-46b6-8efd-779a2dbaa838,grp_036,25000,16.0,2022-07-10,2023-07-05,Repaid,0.0,1728699d-b1f0-46b6-8efd-779a2dbaa838,system,system,2022-07-10 00:00:00,2022-07-10 00:00:00,tenant_001
7eb71d7e-24ee-418a-ae95-e13eeff4264c,94262bb1-2216-4636-9a33-62a9837a32c3,grp_005,20000,16.0,2025-01-15,2026-01-10,Repaid,0.0,94262bb1-2216-4636-9a33-62a9837a32c3,system,system,2025-01-15 00:00:00,2025-01-15 00:00:00,tenant_001
18ec3d8f-39e5-4bbd-90bd-61f15a5d7752,508294d8-12f2-403a-8ef6-4c483cd1fc22,grp_035,50000,12.0,2020-12-13,2023-11-28,Repaid,0.0,508294d8-12f2-403a-8ef6-4c483cd1fc22,system,system,2020-12-13 00:00:00,2020-12-13 00:00:00,tenant_001
28ad1f60-fd2c-4ea1-94ee-67df7a2a74a3,6a0314b3-ee3d-4b21-a6ba-398f944c25ea,grp_011,10000,14.0,2025-11-04,2026-10-30,Repaid,0.0,6a0314b3-ee3d-4b21-a6ba-398f944c25ea,system,system,2025-11-04 00:00:00,2025-11-04 00:00:00,tenant_001
b8b54d0d-c95c-439c-a164-10a2264f69c5,cc297a1d-2a61-4e28-b277-84eb5eee8c98,grp_034,10000,14.0,2022-01-20,2023-01-15,Repaid,0.0,cc297a1d-2a61-4e28-b277-84eb5eee8c98,system,system,2022-01-20 00:00:00,2022-01-20 00:00:00,tenant_001
cd67c8d9-1260-4185-9cb5-9021fb9416cc,e611e380-a34f-4130-af09-396fb9f43479,grp_021,10000,10.0,2024-06-05,2024-12-02,Repaid,0.0,e611e380-a34f-4130-af09-396fb9f43479,system,system,2024-06-05 00:00:00,2024-06-05 00:00:00,tenant_001
ce868be9-82ab-474a-9690-45e58a920add,e611e380-a34f-4130-af09-396fb9f43479,grp_021,60000,12.0,2025-05-01,2026-04-26,Repaid,0.0,e611e380-a34f-4130-af09-396fb9f43479,system,system,2025-05-01 00:00:00,2025-05-01 00:00:00,tenant_001
5a36b65a-5124-42e8-9a4d-58e659f4b5cb,33a0a9eb-417f-4bfa-9550-839d7e6be681,grp_003,5000,10.0,2025-06-30,2027-06-20,Active,208.33,33a0a9eb-417f-4bfa-9550-839d7e6be681,system,system,2025-06-30 00:00:00,2025-06-30 00:00:00,tenant_001
b1462132-18da-4984-b0f0-4949a2f8e210,33a0a9eb-417f-4bfa-9550-839d7e6be681,grp_003,15000,10.0,2024-07-19,2025-07-14,Repaid,0.0,33a0a9eb-417f-4bfa-9550-839d7e6be681,system,system,2024-07-19 00:00:00,2024-07-19 00:00:00,tenant_001
43bf5a20-f7cb-4be0-bdcf-968d92d9f11f,33a0a9eb-417f-4bfa-9550-839d7e6be681,grp_003,30000,14.0,2025-10-19,2026-10-14,Active,12500.0,33a0a9eb-417f-4bfa-9550-839d7e6be681,system,system,2025-10-19 00:00:00,2025-10-19 00:00:00,tenant_001
5a3697c5-297c-467b-b88e-89416615b5b6,95f0c749-d5f9-4e7c-a5b1-e6b9be9d8fa8,grp_028,150000,14.0,2023-12-04,2025-11-23,Repaid,0.0,95f0c749-d5f9-4e7c-a5b1-e6b9be9d8fa8,system,system,2023-12-04 00:00:00,2023-12-04 00:00:00,tenant_001
9ecf4910-50c4-4957-8ec1-681323638e85,95f0c749-d5f9-4e7c-a5b1-e6b9be9d8fa8,grp_028,100000,16.0,2023-10-16,2025-04-08,Repaid,0.0,95f0c749-d5f9-4e7c-a5b1-e6b9be9d8fa8,system,system,2023-10-16 00:00:00,2023-10-16 00:00:00,tenant_001
4c0577dc-3d4e-40d6-b711-f19a75633da8,95f0c749-d5f9-4e7c-a5b1-e6b9be9d8fa8,grp_028,150000,16.0,2024-02-18,2027-02-02,Active,29166.67,95f0c749-d5f9-4e7c-a5b1-e6b9be9d8fa8,system,system,2024-02-18 00:00:00,2024-02-18 00:00:00,tenant_001
0397fb0f-0f3c-428b-8653-07c4ca7d2f04,27ca952b-006c-42ed-80c2-019d4b0b4299,grp_004,40000,12.0,2023-05-13,2024-05-07,Defaulted,28839.73,27ca952b-006c-42ed-80c2-019d4b0b4299,system,system,2023-05-13 00:00:00,2023-05-13 00:00:00,tenant_001
0e30082c-ea67-4454-aa8a-7223ff3fb82b,27ca952b-006c-42ed-80c2-019d4b0b4299,grp_004,25000,10.0,2025-01-05,2025-07-04,Repaid,0.0,27ca952b-006c-42ed-80c2-019d4b0b4299,system,system,2025-01-05 00:00:00,2025-01-05 00:00:00,tenant_001
798f6456-36fe-4cf6-b238-6c42d92e8a89,2ad2964f-4cf9-4742-86ae-860e20598e3b,grp_018,125000,14.0,2020-12-13,2022-12-03,Repaid,0.0,2ad2964f-4cf9-4742-86ae-860e20598e3b,system,system,2020-12-13 00:00:00,2020-12-13 00:00:00,tenant_001
ae728508-a455-44df-8f9e-10ae966443e0,8fcff852-7f13-4ff3-8772-d68434a6b853,grp_009,10000,12.0,2024-07-08,2025-12-30,Repaid,0.0,8fcff852-7f13-4ff3-8772-d68434a6b853,system,system,2024-07-08 00:00:00,2024-07-08 00:00:00,tenant_001
5b5b8fc2-b33e-491f-b121-fa0a0efafab7,8fcff852-7f13-4ff3-8772-d68434a6b853,grp_009,20000,14.0,2024-01-12,2026-01-01,Repaid,0.0,8fcff852-7f13-4ff3-8772-d68434a6b853,system,system,2024-01-12 00:00:00,2024-01-12 00:00:00,tenant_001
a5c2a882-58c1-42fa-9ed4-0a9658a15b18,8fcff852-7f13-4ff3-8772-d68434a6b853,grp_009,75000,12.0,2024-06-25,2027-06-10,Defaulted,65871.42,8fcff852-7f13-4ff3-8772-d68434a6b853,system,system,2024-06-25 00:00:00,2024-06-25 00:00:00,tenant_001
b9809c77-577c-40ae-b6b2-06f3f85dd811,ac2a0a77-62b7-44bd-b830-2ae59004cd32,grp_009,50000,14.0,2024-12-10,2027-11-25,Repaid,0.0,ac2a0a77-62b7-44bd-b830-2ae59004cd32,system,system,2024-12-10 00:00:00,2024-12-10 00:00:00,tenant_001
3e5ad00b-2ae8-4a03-8f41-8ce82caa3da0,aaa17311-127e-499e-9c11-8630fbd35308,grp_030,15000,16.0,2024-10-06,2026-03-30,Repaid,0.0,aaa17311-127e-499e-9c11-8630fbd35308,system,system,2024-10-06 00:00:00,2024-10-06 00:00:00,tenant_001
2f5a690f-c7a7-49dc-9232-5b19caaf040d,aaa17311-127e-499e-9c11-8630fbd35308,grp_030,150000,16.0,2024-06-22,2026-06-12,Repaid,0.0,aaa17311-127e-499e-9c11-8630fbd35308,system,system,2024-06-22 00:00:00,2024-06-22 00:00:00,tenant_001
28616c4f-c4f9-40b9-b874-075d3bfbfad4,aaa17311-127e-499e-9c11-8630fbd35308,grp_030,30000,14.0,2023-02-08,2023-08-07,Active,25000.0,aaa17311-127e-499e-9c11-8630fbd35308,system,system,2023-02-08 00:00:00,2023-02-08 00:00:00,tenant_001
cda7e3eb-3576-492b-a72d-089211970d7d,2fef5f41-b414-432f-bd50-10c3b4d240cb,grp_023,60000,12.0,2023-03-24,2024-09-14,Repaid,0.0,2fef5f41-b414-432f-bd50-10c3b4d240cb,system,system,2023-03-24 00:00:00,2023-03-24 00:00:00,tenant_001
1dcece85-5e82-441a-b537-f6ee520ed965,2fef5f41-b414-432f-bd50-10c3b4d240cb,grp_023,15000,16.0,2022-09-09,2023-09-04,Repaid,0.0,2fef5f41-b414-432f-bd50-10c3b4d240cb,system,system,2022-09-09 00:00:00,2022-09-09 00:00:00,tenant_001
220908a5-340a-4abe-a40b-ee5c54726836,d692eda6-1ac8-4342-a74b-1decdeb8313d,grp_031,40000,14.0,2024-11-21,2025-11-16,Repaid,0.0,d692eda6-1ac8-4342-a74b-1decdeb8313d,system,system,2024-11-21 00:00:00,2024-11-21 00:00:00,tenant_001
95054db5-ac74-48f1-87ac-3d33911fe96c,d692eda6-1ac8-4342-a74b-1decdeb8313d,grp_031,50000,10.0,2024-09-30,2026-03-24,Active,41666.67,d692eda6-1ac8-4342-a74b-1decdeb8313d,system,system,2024-09-30 00:00:00,2024-09-30 00:00:00,tenant_001
e456f39b-7763-404e-96d1-3f7d00413c44,b77c20d7-aaba-42d0-99e2-840df9019e26,grp_039,10000,16.0,2025-01-13,2025-07-12,Repaid,0.0,b77c20d7-aaba-42d0-99e2-840df9019e26,system,system,2025-01-13 00:00:00,2025-01-13 00:00:00,tenant_001
6c1eedf2-f95b-44fd-8de6-477dd8b03f49,053fe58b-520f-41d9-a5aa-322e0d10e541,grp_005,25000,14.0,2025-11-13,2026-11-08,Repaid,0.0,053fe58b-520f-41d9-a5aa-322e0d10e541,system,system,2025-11-13 00:00:00,2025-11-13 00:00:00,tenant_001
a70b37a7-3119-42bb-a60f-8c977e547a1c,47e96231-a491-413c-8295-c004326f461b,grp_048,25000,12.0,2025-11-19,2027-05-13,Repaid,0.0,47e96231-a491-413c-8295-c004326f461b,system,system,2025-11-19 00:00:00,2025-11-19 00:00:00,tenant_001
4d0fa07f-7ca4-42e0-bd86-97dcd6a9a895,d5a00f09-5b85-4ef8-9e0b-d9a31b50eca1,grp_034,75000,12.0,2025-06-27,2025-12-24,Repaid,0.0,d5a00f09-5b85-4ef8-9e0b-d9a31b50eca1,system,system,2025-06-27 00:00:00,2025-06-27 00:00:00,tenant_001
29b3c277-d615-42e5-a143-c7e7a7df8938,fec79da3-777b-47d8-b2c2-0a5a958e27e3,grp_027,10000,16.0,2024-07-02,2024-12-29,Overdue,3645.03,fec79da3-777b-47d8-b2c2-0a5a958e27e3,system,system,2024-07-02 00:00:00,2024-07-02 00:00:00,tenant_001
b9464c63-9f88-4520-998d-7e866d075f41,87ff4fff-6a71-40f2-8aa7-e5287004f1c2,grp_012,30000,16.0,2024-10-03,2026-03-27,Repaid,0.0,87ff4fff-6a71-40f2-8aa7-e5287004f1c2,system,system,2024-10-03 00:00:00,2024-10-03 00:00:00,tenant_001
e6c7261c-335a-4a6e-8121-2402dfd5b7b1,89478920-b306-4d80-984d-876b82b51408,grp_020,50000,10.0,2025-02-09,2026-08-03,Active,25000.0,89478920-b306-4d80-984d-876b82b51408,system,system,2025-02-09 00:00:00,2025-02-09 00:00:00,tenant_001
948dc130-ae7c-43d2-9fbd-a8ccfa434dbc,7f0f4789-6a3d-4ac5-b338-4d8a58ae0a29,grp_032,15000,16.0,2024-05-01,2024-10-28,Repaid,0.0,7f0f4789-6a3d-4ac5-b338-4d8a58ae0a29,system,system,2024-05-01 00:00:00,2024-05-01 00:00:00,tenant_001
9868b047-cd9c-429c-b94c-9bb2e83a44c5,c9c37f18-7e04-426f-9b2c-e2b94aa8e5a6,grp_045,15000,16.0,2024-05-30,2025-11-21,Repaid,0.0,c9c37f18-7e04-426f-9b2c-e2b94aa8e5a6,system,system,2024-05-30 00:00:00,2024-05-30 00:00:00,tenant_001
7eb4b85d-888e-41db-a0f2-2fb15d01989b,4d30798e-bffa-4577-a484-8ed89bfbb6db,grp_033,5000,10.0,2024-03-14,2024-09-10,Active,3333.33,4d30798e-bffa-4577-a484-8ed89bfbb6db,system,system,2024-03-14 00:00:00,2024-03-14 00:00:00,tenant_001
a29a9428-11ce-44ec-87d9-6f4aef00de02,7d8b8234-c3f3-48f7-9832-0976b3f09361,grp_029,25000,16.0,2022-05-26,2023-11-17,Repaid,0.0,7d8b8234-c3f3-48f7-9832-0976b3f09361,system,system,2022-05-26 00:00:00,2022-05-26 00:00:00,tenant_001
b591fb74-d27d-4ef2-9707-24adadc084a2,29e1befc-4424-47ac-a580-c52782dcdbb8,grp_048,10000,10.0,2022-04-05,2024-03-25,Defaulted,6768.47,29e1befc-4424-47ac-a580-c52782dcdbb8,system,system,2022-04-05 00:00:00,2022-04-05 00:00:00,tenant_001
df1c0acb-fb47-4e62-a65c-af4d6c2a8399,b738fdcd-081a-4150-b5eb-3c323de80d48,grp_001,15000,12.0,2024-07-21,2026-07-11,Active,5000.0,b738fdcd-081a-4150-b5eb-3c323de80d48,system,system,2024-07-21 00:00:00,2024-07-21 00:00:00,tenant_001
b068b753-6125-4ca9-b62a-a7b05d93487d,b738fdcd-081a-4150-b5eb-3c323de80d48,grp_001,40000,12.0,2024-09-10,2027-08-26,Repaid,0.0,b738fdcd-081a-4150-b5eb-3c323de80d48,system,system,2024-09-10 00:00:00,2024-09-10 00:00:00,tenant_001
7e8260e8-ba7a-4a97-b9a0-27fbb15f24ef,b738fdcd-081a-4150-b5eb-3c323de80d48,grp_001,10000,10.0,2026-01-31,2027-01-26,Active,6666.67,b738fdcd-081a-4150-b5eb-3c323de80d48,system,system,2026-01-31 00:00:00,2026-01-31 00:00:00,tenant_001
f4fb26ec-308a-4c04-8279-8bae584d616b,8d63c33c-b5d0-4660-bacb-0fd7a439ee9e,grp_043,10000,14.0,2025-04-16,2025-10-13,Repaid,0.0,8d63c33c-b5d0-4660-bacb-0fd7a439ee9e,system,system,2025-04-16 00:00:00,2025-04-16 00:00:00,tenant_001
66766fd8-b19f-4ca6-88bb-7e3b6e41c89b,f4ca1fe1-4558-4450-8bd9-166bb9c4a94c,grp_017,100000,16.0,2025-08-08,2027-07-29,Repaid,0.0,f4ca1fe1-4558-4450-8bd9-166bb9c4a94c,system,system,2025-08-08 00:00:00,2025-08-08 00:00:00,tenant_001
daa7ada4-0c8f-4d54-9e4a-65d884b4aa9e,f55864bd-fd38-4881-8392-abc4e3fa01a2,grp_041,60000,12.0,2022-11-14,2025-10-29,Pending,60000.0,f55864bd-fd38-4881-8392-abc4e3fa01a2,system,system,2022-11-14 00:00:00,2022-11-14 00:00:00,tenant_001
b18036b6-4d68-4af1-8dfa-e760bd6ee2bc,33f670f2-0e49-41fa-8633-00168140018d,grp_005,30000,16.0,2022-11-17,2023-11-12,Repaid,0.0,33f670f2-0e49-41fa-8633-00168140018d,system,system,2022-11-17 00:00:00,2022-11-17 00:00:00,tenant_001
886778d9-88bd-4181-a0c6-0b54e30758c9,33f670f2-0e49-41fa-8633-00168140018d,grp_005,15000,10.0,2023-05-01,2026-04-15,Repaid,0.0,33f670f2-0e49-41fa-8633-00168140018d,system,system,2023-05-01 00:00:00,2023-05-01 00:00:00,tenant_001
2e97a7da-59c9-4f3f-9503-7c4a97bc29a1,eda6f7fc-34f7-4745-b82b-cdc6a61354a6,grp_010,15000,14.0,2021-11-24,2022-05-23,Repaid,0.0,eda6f7fc-34f7-4745-b82b-cdc6a61354a6,system,system,2021-11-24 00:00:00,2021-11-24 00:00:00,tenant_001
69cf2fba-aa39-4106-bb9b-39fce532678e,8d5a3947-aae8-49c4-8d3e-aa92fcf2440b,grp_001,125000,12.0,2022-01-13,2022-07-12,Repaid,0.0,8d5a3947-aae8-49c4-8d3e-aa92fcf2440b,system,system,2022-01-13 00:00:00,2022-01-13 00:00:00,tenant_001
1f3056e5-07a4-4554-b50a-49a6e10eaa72,8d5a3947-aae8-49c4-8d3e-aa92fcf2440b,grp_001,10000,16.0,2023-01-28,2026-01-12,Repaid,0.0,8d5a3947-aae8-49c4-8d3e-aa92fcf2440b,system,system,2023-01-28 00:00:00,2023-01-28 00:00:00,tenant_001
1b3edeb3-6320-44ea-96fe-a58f52e48815,b0f468df-0a76-4871-b211-ac4a01ff1653,grp_008,25000,10.0,2025-05-18,2025-11-14,Repaid,0.0,b0f468df-0a76-4871-b211-ac4a01ff1653,system,system,2025-05-18 00:00:00,2025-05-18 00:00:00,tenant_001
d97161c4-9b9d-4622-81e8-e1da1a6632ed,b0f468df-0a76-4871-b211-ac4a01ff1653,grp_008,10000,10.0,2025-03-20,2028-03-04,Active,1111.11,b0f468df-0a76-4871-b211-ac4a01ff1653,system,system,2025-03-20 00:00:00,2025-03-20 00:00:00,tenant_001
39419543-3f1a-4803-aa5f-5a9012a76d58,b0f468df-0a76-4871-b211-ac4a01ff1653,grp_008,20000,10.0,2024-11-29,2025-05-28,Active,6666.67,b0f468df-0a76-4871-b211-ac4a01ff1653,system,system,2024-11-29 00:00:00,2024-11-29 00:00:00,tenant_001
198d4499-8735-415c-b32f-111ff77e46ca,b0f468df-0a76-4871-b211-ac4a01ff1653,grp_008,15000,10.0,2024-10-14,2027-09-29,Repaid,0.0,b0f468df-0a76-4871-b211-ac4a01ff1653,system,system,2024-10-14 00:00:00,2024-10-14 00:00:00,tenant_001
a5b63725-3ea3-4cb2-8976-821140a872c0,45c3fe24-c31f-4cde-91d9-5e654713af05,grp_032,20000,10.0,2023-01-01,2024-06-24,Active,5555.56,45c3fe24-c31f-4cde-91d9-5e654713af05,system,system,2023-01-01 00:00:00,2023-01-01 00:00:00,tenant_001
010fa8b0-4f2e-4900-8039-84914feffa1e,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,grp_028,25000,12.0,2021-09-16,2023-09-06,Repaid,0.0,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,system,system,2021-09-16 00:00:00,2021-09-16 00:00:00,tenant_001
f567ed0d-174f-4558-9902-e3d41e766bfe,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,grp_028,60000,12.0,2021-08-28,2023-02-19,Repaid,0.0,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,system,system,2021-08-28 00:00:00,2021-08-28 00:00:00,tenant_001
eb4af8ed-cfc8-4cb7-9148-0e861d14ef25,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,grp_028,100000,10.0,2022-02-10,2024-01-31,Repaid,0.0,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,system,system,2022-02-10 00:00:00,2022-02-10 00:00:00,tenant_001
2ed97814-e487-443a-bea4-3e9fc2e896c3,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,grp_028,25000,16.0,2021-04-25,2023-04-15,Defaulted,16094.33,c5c7c92a-c86d-4f82-9d7f-1ec24d7e3481,system,system,2021-04-25 00:00:00,2021-04-25 00:00:00,tenant_001
d115febe-44dd-417b-adf1-19a2d87a478f,886f20cb-c80c-4989-8797-101875095034,grp_043,60000,14.0,2023-08-22,2024-02-18,Defaulted,47933.83,886f20cb-c80c-4989-8797-101875095034,system,system,2023-08-22 00:00:00,2023-08-22 00:00:00,tenant_001
65408e97-da8b-4d23-ac13-b348e67481c9,1ee8b80c-86e0-4da6-8e50-0000dc695c28,grp_023,5000,12.0,2022-01-09,2023-01-04,Defaulted,4113.38,1ee8b80c-86e0-4da6-8e50-0000dc695c28,system,system,2022-01-09 00:00:00,2022-01-09 00:00:00,tenant_001
